8.456894e+00,3.120145e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.122812e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.444510e+00,8.152946e+00,8.440006e+00,0.000000e+00,4.068988e-01,0.000000e+00,0.000000e+00,1.860574e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.026804e+01,5.060936e+00,0.000000e+00,7.526752e+00,4.563800e-01,8.777460e+00,8.459163e+00,4.393576e+00,8.451736e+00,2.989747e+00,5.455478e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.595308e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.789910e+00,0.000000e+00,0.000000e+00,7.747960e+00,1.757137e+00,6.779568e+00,4.668036e+00,1.538170e+01,0.000000e+00,1.051450e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.962563e+00,0.000000e+00,4.231899e+00,0.000000e+00,6.115016e+00,1.347699e+00,0.000000e+00,1.169324e+01,0.000000e+00,0.000000e+00,0.000000e+00,2.942447e+00,0.000000e+00,0.000000e+00,6.617693e+00,4.776140e+00,7.451964e+00,0.000000e+00,5.247756e+00,0.000000e+00,5.327642e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.536998e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.342490e+00,0.000000e+00,9.235867e-01,0.000000e+00,0.000000e+00,0.000000e+00,2.390172e+00
0.000000e+00,0.000000e+00,0.000000e+00,1.772685e+00,2.762114e+00,3.178704e+00,9.305216e-01,0.000000e+00,1.823979e+00,5.670382e+00,0.000000e+00,0.000000e+00,3.364546e+00,0.000000e+00,4.667493e+00,3.661436e-01,1.179285e-01,0.000000e+00,3.920455e+00,1.760577e+00,4.903814e-01,0.000000e+00,0.000000e+00,3.356793e+00,0.000000e+00,5.350508e+00,0.000000e+00,0.000000e+00,1.431139e+00,1.085468e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.593012e-01,3.476814e+00,3.542765e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.215912e-01,0.000000e+00,0.000000e+00,0.000000e+00,3.808252e+00,1.938438e+00,0.000000e+00
6.573436e+00,0.000000e+00,9.847451e-01,0.000000e+00,1.154409e+00,5.761357e+00,0.000000e+00,7.905773e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.333744e+00,0.000000e+00,7.743603e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.428019e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.627115e-01,0.000000e+00,0.000000e+00,4.157091e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.430720e+01,2.321831e+00,0.000000e+00,0.000000e+00,8.956419e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.995237e+00,6.222286e+00,4.732108e+00,0.000000e+00,8.101617e+00,0.000000e+00,1.027793e+00,0.000000e+00,2.145051e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.082469e+00
0.000000e+00,0.000000e+00,2.956295e+00,3.635591e-01,0.000000e+00,0.000000e+00,0.000000e+00,1.049118e+00,6.769242e+00,2.602596e+00,0.000000e+00,6.684830e+00,3.817293e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.091406e+00,3.696148e+00,0.000000e+00,1.480441e+00,0.000000e+00,6.334941e+00,0.000000e+00,1.178102e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.723492e+00,2.290485e+00,0.000000e+00,1.050890e+01,0.000000e+00,0.000000e+00,6.640305e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.388019e-01,0.000000e+00,4.262368e+00,2.390758e-01,0.000000e+00,0.000000e+00,5.882750e+00,8.491379e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.396148e+00,1.534337e+00,4.382326e+00,1.162409e+00,0.000000e+00,3.376549e+00,6.644651e+00,0.000000e+00,0.000000e+00,4.123730e+00,0.000000e+00,5.809726e+00,3.051937e+00,0.000000e+00,0.000000e+00,3.395762e+00,2.472403e+00,2.064105e+00,0.000000e+00,0.000000e+00,4.557258e+00,0.000000e+00,5.140171e+00,0.000000e+00,0.000000e+00,3.469302e+00,9.315784e-01,0.000000e+00,8.200197e-01,0.000000e+00,1.811298e+00,4.797876e+00,6.537517e+00,0.000000e+00,6.169199e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.929621e-01,0.000000e+00,0.000000e+00,0.000000e+00,4.526575e+00,2.689797e+00,0.000000e+00
0.000000e+00,0.000000e+00,2.708660e+00,1.967388e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.362712e+01,4.312764e+00,0.000000e+00,0.000000e+00,8.165281e+00,0.000000e+00,0.000000e+00,1.305239e+00,0.000000e+00,2.171443e+00,4.769006e+00,4.421013e+00,7.077176e+00,0.000000e+00,1.022144e+01,5.028020e+00,4.087336e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.866463e+00,1.386768e+01,0.000000e+00,8.340353e+00,0.000000e+00,4.133125e+00,1.803720e+00,1.616910e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.929795e+00,0.000000e+00,9.439280e+00,5.067028e+00,1.654382e+00,0.000000e+00,1.488039e+00,0.000000e+00
0.000000e+00,0.000000e+00,0.000000e+00,2.509308e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.130919e+01,3.500558e-02,0.000000e+00,0.000000e+00,1.552112e+00,0.000000e+00,0.000000e+00,3.379385e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.400850e-01,2.286535e+00,0.000000e+00,5.559324e+00,2.029479e+00,2.924681e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.644063e+00,0.000000e+00,1.241007e+00,2.707956e+00,2.978741e+00,8.342818e+00,4.061083e+00,1.803949e+00,5.487696e+00,1.390610e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.275540e-01,6.261491e-01,0.000000e+00,3.163890e+00,0.000000e+00,2.873812e+00,0.000000e+00,2.654371e+00,0.000000e+00
2.755229e+00,0.000000e+00,4.777348e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.382588e+00,2.951043e+00,6.337106e+00,2.017388e+00,0.000000e+00,5.022650e-01,6.988629e+00,1.036800e+00,0.000000e+00,0.000000e+00,5.029318e+00,5.849474e+00,4.259997e+00,0.000000e+00,0.000000e+00,9.929025e-02,9.744831e+00,0.000000e+00,8.626148e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.955300e+00,0.000000e+00,2.086181e+00,0.000000e+00,6.824251e+00,9.100333e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.799287e+00,0.000000e+00,4.298752e+00,0.000000e+00,3.144295e+00,0.000000e+00,0.000000e+00,3.671305e-01,6.187284e+00
6.582850e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.443741e+00,0.000000e+00,1.139188e+01,0.000000e+00,0.000000e+00,1.316520e+00,2.978897e+00,1.827393e+00,0.000000e+00,4.876136e+00,0.000000e+00,7.722045e-01,0.000000e+00,0.000000e+00,9.321012e+00,0.000000e+00,6.052368e+00,9.033090e-01,5.268003e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.579800e+00,0.000000e+00,0.000000e+00,1.674410e+01,3.088811e+00,7.618579e+00,2.973206e-01,6.206884e+00,6.145690e+00,4.672629e+00,3.415949e+00,0.000000e+00,0.000000e+00,2.836748e+00,8.264115e-01,0.000000e+00,4.241573e+00,8.807665e-01,7.029837e-01,0.000000e+00,7.844607e-01,0.000000e+00
