-5.545513033866882324e-01,-1.472620248794555664e+00,3.469107300043106079e-02,2.397976160049438477e+00,4.131631851196289062e-01,1.745857238769531250e+00,6.814161539077758789e-01,-1.005319595336914062e+00,-1.764507293701171875e-01,-1.871189832687377930e+00
4.717761516571044922e+00,5.580900669097900391e+00,-1.365543127059936523e+00,-1.954085230827331543e+00,-2.503617048263549805e+00,-4.391423702239990234e+00,-4.756006717681884766e+00,-3.025994777679443359e+00,6.822070121765136719e+00,3.282584667205810547e+00
1.047251939773559570e+00,2.336061954498291016e+00,-9.598457217216491699e-01,-4.785254299640655518e-01,-1.200843453407287598e+00,-1.535168647766113281e+00,-1.920250773429870605e+00,-1.496382713317871094e+00,2.511655569076538086e+00,2.271324157714843750e+00
4.094020366668701172e+00,5.747541189193725586e-01,1.321097373962402344e+00,-1.530728459358215332e+00,3.558332026004791260e-01,-3.297767400741577148e+00,-2.207208633422851562e+00,-2.837865114212036133e+00,4.163914203643798828e+00,1.091856837272644043e+00
-3.855105876922607422e+00,-3.246897220611572266e+00,2.067091941833496094e+00,2.356099843978881836e+00,3.984278202056884766e+00,2.425611257553100586e+00,4.762598514556884766e+00,-1.140011787414550781e+00,-4.295297622680664062e+00,-3.815363883972167969e+00
-1.186178922653198242e+00,-6.353564858436584473e-01,-6.427919268608093262e-01,-3.062557876110076904e-01,1.841551065444946289e-02,5.652638673782348633e-01,2.613749742507934570e+00,-8.822518587112426758e-01,-2.176305770874023438e+00,1.463172912597656250e+00
-3.216727077960968018e-02,1.342729806900024414e+00,2.288889884948730469e-01,1.005225300788879395e+00,-1.219449996948242188e+00,1.251852989196777344e+00,-1.253339886665344238e+00,-3.016974329948425293e-01,-2.184025287628173828e+00,1.422527670860290527e+00
-8.002915382385253906e-01,-2.447055101394653320e+00,1.644809484481811523e+00,1.310470104217529297e+00,1.324261665344238281e+00,6.053047776222229004e-01,4.351507663726806641e+00,-2.496409654617309570e+00,-1.497500181198120117e+00,-1.169672608375549316e+00
-3.493196368217468262e-01,-3.224503993988037109e+00,2.591202259063720703e+00,3.001447916030883789e+00,9.869962930679321289e-03,3.119718551635742188e+00,-1.589464843273162842e-01,8.183208703994750977e-01,-3.372715711593627930e+00,-2.239314794540405273e+00
1.364474296569824219e+00,4.311365604400634766e+00,-1.320529341697692871e+00,-1.615872263908386230e+00,-4.867043793201446533e-01,-2.274347066879272461e+00,-5.528100728988647461e-01,-3.574987888336181641e+00,1.927451610565185547e+00,2.588565826416015625e+00
2.046992540359497070e+00,-2.116043090820312500e+00,9.336504340171813965e-01,9.893707036972045898e-01,1.443073153495788574e+00,3.224298357963562012e-01,-7.133830785751342773e-01,-1.107778787612915039e+00,5.601167082786560059e-01,-2.362774848937988281e+00
9.776802361011505127e-02,2.617850303649902344e+00,-2.430803060531616211e+00,-1.092871904373168945e+00,-2.072541236877441406e+00,-1.442352294921875000e+00,-3.070703029632568359e+00,-1.471595764160156250e+00,1.302860498428344727e+00,6.159636020660400391e+00
-2.820740222930908203e+00,-3.087016105651855469e+00,8.853664398193359375e-01,2.468319654464721680e+00,1.013530135154724121e+00,2.703242301940917969e+00,1.825733423233032227e+00,9.305826425552368164e-01,-2.616580247879028320e+00,-2.449854850769042969e+00
-3.408062934875488281e+00,-3.333333492279052734e+00,4.206309318542480469e-01,2.894005775451660156e-01,1.979418158531188965e+00,2.797127962112426758e+00,-5.748214721679687500e-01,5.950258255004882812e+00,-5.857728004455566406e+00,-1.370952248573303223e+00
1.021256297826766968e-01,1.628124117851257324e+00,-7.307233810424804688e-01,-3.956580162048339844e-02,-2.378533601760864258e+00,-7.473635673522949219e-01,-2.103646278381347656e+00,-5.049554109573364258e-01,1.443715572357177734e+00,3.528977394104003906e+00
-1.457925140857696533e-02,3.173107504844665527e-01,-3.796811103820800781e-01,-4.705394208431243896e-01,9.117904901504516602e-01,-5.073710680007934570e-01,1.145591259002685547e+00,-1.213443279266357422e+00,-9.647497534751892090e-02,6.299691200256347656e-01
-1.061489462852478027e+00,-2.451125144958496094e+00,1.798223704099655151e-01,2.916041135787963867e+00,-1.390740752220153809e+00,4.488482475280761719e+00,-2.731901168823242188e+00,2.459997892379760742e+00,-1.032375097274780273e+00,-1.214673757553100586e+00
-5.723354816436767578e-01,-2.132381916046142578e+00,5.829184651374816895e-01,1.687443852424621582e+00,2.434361875057220459e-01,2.602716684341430664e+00,-1.077460765838623047e+00,1.057540774345397949e+00,-1.558646917343139648e+00,-1.147744655609130859e+00
2.996616363525390625e+00,1.738966822624206543e+00,-1.316680669784545898e+00,-1.329589605331420898e+00,-2.230658829212188721e-01,-3.702568054199218750e+00,-2.623696804046630859e+00,-2.655676364898681641e+00,5.476460456848144531e+00,2.733128070831298828e+00
-2.926427841186523438e+00,-3.461548328399658203e+00,9.760871529579162598e-01,1.127251982688903809e+00,2.541969060897827148e+00,2.304752111434936523e+00,2.473566532135009766e+00,1.308643937110900879e+00,-3.848262548446655273e+00,-2.199772119522094727e+00
1.271654367446899414e+00,-3.139117956161499023e-01,2.849893569946289062e-01,3.329801559448242188e-02,-2.139305174350738525e-01,4.520396590232849121e-01,-2.733925104141235352e+00,3.555139303207397461e+00,-3.500615358352661133e+00,3.828148841857910156e-01
8.187585830688476562e+00,-2.080073833465576172e+00,7.748759269714355469e+00,9.122070670127868652e-02,5.056550502777099609e-01,-1.559306621551513672e+00,-2.527177095413208008e+00,-3.722587585449218750e+00,-1.624602317810058594e+00,-3.874273300170898438e+00
1.563951611518859863e+00,-1.249236106872558594e+00,1.683550834655761719e+00,1.623293757438659668e-02,1.536335825920104980e+00,-6.537621617317199707e-01,-3.917497992515563965e-01,-1.680752038955688477e+00,1.269138455390930176e+00,-1.397164702415466309e+00
-8.600984811782836914e-01,7.465942859649658203e+00,-3.887413024902343750e+00,-3.902995347976684570e+00,-2.764699459075927734e+00,-2.122654676437377930e+00,-1.142783403396606445e+00,-2.982462882995605469e+00,-1.416082739830017090e+00,9.070043563842773438e+00
-9.817386269569396973e-01,-5.021736621856689453e+00,3.214067935943603516e+00,9.944914579391479492e-01,3.895946979522705078e+00,3.004278421401977539e+00,1.277267634868621826e-01,2.981543779373168945e+00,-5.395044326782226562e+00,-4.914458274841308594e+00
-1.858834981918334961e+00,-3.173493385314941406e+00,1.043798685073852539e+00,1.704245448112487793e+00,1.507920384407043457e+00,1.778191328048706055e+00,4.334913730621337891e+00,-1.769613504409790039e+00,-2.845112085342407227e+00,-1.303076386451721191e+00
-1.446820497512817383e+00,-2.489379405975341797e+00,1.885209560394287109e+00,5.469648241996765137e-01,4.089774131774902344e+00,9.455156922340393066e-01,2.999314308166503906e+00,-1.075872540473937988e+00,-3.073280572891235352e+00,-2.912254571914672852e+00
1.226039409637451172e+00,-2.412134885787963867e+00,1.473951458930969238e+00,5.941441059112548828e-01,1.437432289123535156e+00,9.717091917991638184e-02,-1.394716382026672363e+00,1.723862051963806152e+00,-3.758481264114379883e+00,-4.899489879608154297e-01
-2.715140581130981445e-01,5.149091482162475586e-01,-5.480502545833587646e-02,2.676881551742553711e-01,-1.297977685928344727e+00,8.810479640960693359e-01,-2.163750410079956055e+00,1.022902131080627441e-01,-1.832484960556030273e+00,3.079730033874511719e+00
-9.350150823593139648e-01,-1.180269956588745117e+00,2.414665967226028442e-01,4.637391567230224609e-01,-1.805402338504791260e-01,8.252292275428771973e-01,1.792439818382263184e+00,3.666180372238159180e-02,-2.491016149520874023e+00,8.745284080505371094e-01
-1.388139724731445312e+00,-2.638001441955566406e+00,7.176412940025329590e-01,2.375314474105834961e+00,7.840790748596191406e-01,2.203520298004150391e+00,2.853266239166259766e+00,-7.642407715320587158e-02,-3.577407121658325195e+00,-1.003405213356018066e+00
-6.351232528686523438e-03,-1.364433884620666504e+00,5.053577423095703125e-01,8.835234642028808594e-01,6.050717830657958984e-01,1.552961587905883789e+00,-1.342292666435241699e+00,1.772956132888793945e+00,-1.184354901313781738e+00,-1.342879295349121094e+00
-7.053987979888916016e-01,-2.245270967483520508e+00,8.356409668922424316e-01,1.484272599220275879e+00,1.830797314643859863e+00,8.173872232437133789e-01,3.917066752910614014e-01,-5.382956266403198242e-01,-6.112736463546752930e-02,-2.396008491516113281e+00
-1.686510086059570312e+00,-3.301456928253173828e+00,7.140740752220153809e-01,2.825885534286499023e+00,1.003257393836975098e+00,2.765408515930175781e+00,2.466428995132446289e+00,-2.606317996978759766e-01,-2.884069204330444336e+00,-1.677292227745056152e+00
5.621474981307983398e-01,-1.783949136734008789e-01,-1.037929296493530273e+00,-4.979265034198760986e-01,-9.431663751602172852e-01,-8.922895789146423340e-01,-4.128251552581787109e+00,1.851097822189331055e+00,-8.798385858535766602e-01,4.182115554809570312e+00
-8.403894305229187012e-01,-1.274403333663940430e+00,8.783459067344665527e-01,1.242708444595336914e+00,-1.247789263725280762e+00,8.872322440147399902e-01,2.046740055084228516e-02,-1.239049509167671204e-01,3.595105707645416260e-01,5.656575560569763184e-01
-2.343553066253662109e+00,-3.922217369079589844e+00,3.408772349357604980e-01,1.364975214004516602e+00,3.312819957733154297e+00,2.708301305770874023e+00,2.858912646770477295e-01,3.590540647506713867e+00,-5.358700752258300781e+00,-2.724406480789184570e+00
2.492621421813964844e+00,5.024631023406982422e+00,-2.320653438568115234e+00,-2.052127599716186523e+00,-6.370146274566650391e-01,-2.270346879959106445e+00,-3.276404380798339844e+00,-2.101014614105224609e+00,-5.669467449188232422e-01,5.845424175262451172e+00
1.844235807657241821e-01,3.604430675506591797e+00,-2.876258850097656250e+00,-1.662660837173461914e+00,-1.707244992256164551e+00,-1.264187335968017578e+00,-2.359823465347290039e+00,-2.038734436035156250e+00,1.155691146850585938e-01,6.300103187561035156e+00
-9.886588454246520996e-01,-2.635776996612548828e+00,8.525766432285308838e-02,2.300119876861572266e+00,-1.275154948234558105e-02,3.495795488357543945e+00,-9.885765314102172852e-01,1.056217312812805176e+00,-1.858838796615600586e-01,-2.453807830810546875e+00
2.899402141571044922e+00,1.673637509346008301e+00,-1.050640493631362915e-01,-8.526183366775512695e-01,1.677885949611663818e-01,-2.410129547119140625e+00,-3.254389524459838867e+00,-7.137092351913452148e-01,5.059372782707214355e-01,2.304733276367187500e+00
-2.566058874130249023e+00,-2.519726276397705078e+00,1.182724952697753906e+00,5.607774257659912109e-01,2.829830408096313477e+00,1.398573875427246094e+00,5.100905895233154297e+00,-1.058132767677307129e+00,-3.380997180938720703e+00,-2.060221672058105469e+00
-4.044927358627319336e-01,-1.715034604072570801e+00,7.301033139228820801e-01,2.417966365814208984e+00,-3.951294720172882080e-01,2.780891656875610352e+00,-8.602763414382934570e-01,1.256341695785522461e+00,-3.035167932510375977e+00,1.201905161142349243e-01
-1.053234100341796875e+00,-6.730802655220031738e-01,1.924861192703247070e+00,7.872962951660156250e-02,1.706143260002136230e+00,-2.382472753524780273e-01,6.000783443450927734e+00,-4.597813606262207031e+00,-1.117378711700439453e+00,-9.797743558883666992e-01
7.304801464080810547e+00,2.070583343505859375e+00,2.166983604431152344e+00,-3.070270299911499023e+00,1.328499555587768555e+00,-4.744398117065429688e+00,-5.833915233612060547e+00,-1.720385670661926270e+00,4.816674232482910156e+00,1.500271797180175781e+00
1.511099576950073242e+00,1.540144324302673340e+00,-1.544278383255004883e+00,-2.079490721225738525e-01,-9.439285993576049805e-01,-1.604496479034423828e+00,-2.868250846862792969e+00,-8.984838128089904785e-01,-4.298121333122253418e-01,4.640664100646972656e+00
-2.101041555404663086e+00,-3.655555248260498047e+00,1.520897626876831055e+00,2.728144884109497070e+00,6.899326443672180176e-01,2.911592245101928711e+00,2.149085521697998047e+00,2.777822911739349365e-01,-3.148695707321166992e+00,-2.034575700759887695e+00
-8.093621730804443359e-01,-1.082561016082763672e+00,-8.770241737365722656e-01,6.269639730453491211e-01,-3.805671036243438721e-01,4.948006868362426758e-01,-1.661716341972351074e+00,4.922181367874145508e-01,7.510498762130737305e-01,1.064659833908081055e+00
-2.625968456268310547e+00,-4.114268779754638672e+00,1.454434871673583984e+00,-3.561100363731384277e-02,3.802996635437011719e+00,2.533643245697021484e+00,-2.651180326938629150e-01,6.056144714355468750e+00,-6.100949287414550781e+00,-3.643915653228759766e+00
-2.411694288253784180e+00,-2.139255046844482422e+00,2.410396099090576172e+00,3.762221932411193848e-01,4.089408397674560547e+00,8.894490003585815430e-01,4.735169410705566406e+00,-1.081070899963378906e+00,-3.997308015823364258e+00,-2.731223583221435547e+00
1.469598263502120972e-01,-9.653794765472412109e-02,-6.621437668800354004e-01,4.716861844062805176e-01,-1.722513794898986816e+00,1.116277277469635010e-02,-2.477058887481689453e+00,1.422888994216918945e+00,-2.145321130752563477e+00,4.041137695312500000e+00
1.866204738616943359e+00,1.229030489921569824e-01,7.533400654792785645e-01,-7.829445600509643555e-01,1.429548561573028564e-01,-1.831905126571655273e+00,-1.620504736900329590e+00,-8.564556241035461426e-01,1.830103158950805664e+00,8.033777475357055664e-01
-1.241452574729919434e+00,-1.113895058631896973e+00,-2.407807856798171997e-01,6.356258392333984375e-01,9.426916837692260742e-01,8.043344020843505859e-01,2.145733594894409180e+00,3.693668842315673828e-01,-2.781812906265258789e+00,-4.236282408237457275e-02
-1.700916767120361328e+00,-1.942086935043334961e+00,-2.181474864482879639e-02,2.102065086364746094e+00,9.943107366561889648e-01,1.992666721343994141e+00,1.950508713722229004e+00,1.274269223213195801e-01,-3.314261198043823242e+00,-6.599955558776855469e-01
4.216764926910400391e+00,2.804407596588134766e+00,-1.136394500732421875e+00,-1.008265614509582520e+00,-2.248582124710083008e+00,-3.564620256423950195e+00,-2.382756710052490234e+00,-5.068036079406738281e+00,9.241165161132812500e+00,1.533482074737548828e+00
1.845537424087524414e+00,-1.626342415809631348e+00,7.730638384819030762e-01,-4.559275209903717041e-01,-3.768272697925567627e-01,-1.846713304519653320e+00,-1.795894145965576172e+00,-1.380954265594482422e+00,4.062033653259277344e+00,8.290307521820068359e-01
-1.472495317459106445e+00,-2.819931507110595703e+00,7.154582142829895020e-01,1.189341306686401367e+00,1.028496742248535156e+00,3.215422153472900391e+00,-2.766642093658447266e+00,4.632456779479980469e+00,-3.741345643997192383e+00,-1.918582081794738770e+00
